model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 M5,2019,541333.3333333334,Semi-Auto,4800,Petrol,145,26.9,4.4
 1 Series,2016,85000.0,Manual,20702,Diesel,30,65.7,2.0
 X1,2019,175666.66666666666,Manual,110,Diesel,145,60.1,2.0
 3 Series,2015,93666.66666666667,Semi-Auto,71902,Diesel,125,57.6,2.0
 4 Series,2019,246000.0,Automatic,6035,Diesel,145,50.4,3.0
 1 Series,2019,151000.0,Semi-Auto,8151,Petrol,145,47.9,2.0
 1 Series,2016,85000.0,Manual,29993,Diesel,20,70.6,1.5
 3 Series,2019,175666.66666666666,Automatic,7249,Petrol,145,46.3,2.0
 4 Series,2019,218666.66666666666,Semi-Auto,8523,Diesel,145,50.4,3.0
 2 Series,2019,152333.33333333334,Semi-Auto,8994,Petrol,145,47.9,2.0
 3 Series,2019,201333.33333333334,Semi-Auto,4568,Diesel,145,52.3,2.0
 X3,2019,437666.6666666667,Semi-Auto,4187,Petrol,145,24.8,3.0
 X5,2014,166666.66666666666,Automatic,58577,Diesel,200,45.6,3.0
 X4,2019,238333.33333333334,Semi-Auto,8515,Diesel,145,42.8,2.0
 3 Series,2019,195000.0,Semi-Auto,19470,Diesel,145,51.4,3.0
 1 Series,2019,270333.3333333333,Semi-Auto,2195,Petrol,145,34.5,2.0
 1 Series,2019,186666.66666666666,Semi-Auto,3260,Petrol,145,42.8,1.5
 X4,2019,312333.3333333333,Semi-Auto,5491,Petrol,145,26.9,3.0
 1 Series,2018,105666.66666666667,Manual,18021,Petrol,145,37.7,1.5
 5 Series,2019,345333.3333333333,Semi-Auto,6187,Petrol,145,37.7,3.0
 M3,2015,213000.0,Semi-Auto,41500,Petrol,305,34.0,3.0
 1 Series,2019,148666.66666666666,Manual,2921,Petrol,145,44.1,1.5
 1 Series,2019,148666.66666666666,Manual,2630,Petrol,145,44.1,1.5
 X3,2019,238333.33333333334,Semi-Auto,7861,Diesel,145,54.3,2.0
 3 Series,2018,198666.66666666666,Semi-Auto,14951,Petrol,145,41.5,3.0
 1 Series,2016,77000.0,Manual,39726,Diesel,20,72.4,1.5
 5 Series,2015,139666.66666666666,Semi-Auto,37749,Diesel,160,49.6,3.0
 3 Series,2017,148000.0,Semi-Auto,35269,Diesel,145,56.5,3.0
 1 Series,2019,151000.0,Semi-Auto,7796,Petrol,145,47.9,2.0
 3 Series,2019,179000.0,Automatic,9839,Diesel,145,57.7,2.0
 3 Series,2019,203333.33333333334,Semi-Auto,7851,Petrol,145,42.2,2.0
 4 Series,2016,142000.0,Semi-Auto,17117,Diesel,160,52.3,3.0
 7 Series,2020,493333.3333333333,Semi-Auto,3301,Diesel,145,41.5,3.0
 5 Series,2020,260666.66666666666,Semi-Auto,1175,Diesel,145,62.8,2.0
 5 Series,2019,297000.0,Automatic,5265,Diesel,145,51.4,3.0
 3 Series,2018,170333.33333333334,Semi-Auto,28013,Diesel,145,53.3,3.0
 1 Series,2019,151000.0,Semi-Auto,7801,Petrol,145,47.9,2.0
 X5,2019,373666.6666666667,Semi-Auto,1080,Petrol,145,27.2,3.0
 X3,2020,437666.6666666667,Semi-Auto,171,Diesel,145,48.7,3.0
 3 Series,2020,337333.3333333333,Semi-Auto,1381,Petrol,145,41.5,2.0
 X4,2019,308666.6666666667,Automatic,3201,Diesel,145,40.4,3.0
 3 Series,2018,139333.33333333334,Semi-Auto,30187,Diesel,145,62.8,2.0
 X5,2016,188000.0,Automatic,66246,Diesel,200,47.1,3.0
 X3,2017,175666.66666666666,Semi-Auto,27125,Diesel,150,54.3,2.0
 3 Series,2016,83000.0,Manual,37594,Diesel,30,62.8,2.0
 5 Series,2015,87333.33333333333,Semi-Auto,56753,Diesel,30,62.8,2.0
 4 Series,2020,194666.66666666666,Semi-Auto,2540,Diesel,145,65.7,2.0
 4 Series,2017,163333.33333333334,Semi-Auto,34764,Diesel,145,52.3,3.0
 4 Series,2019,165000.0,Automatic,6771,Petrol,145,48.7,2.0
 1 Series,2019,155666.66666666666,Manual,3744,Petrol,145,44.1,1.5
 3 Series,2020,252333.33333333334,Semi-Auto,1001,Diesel,145,50.4,2.0
 3 Series,2020,252333.33333333334,Semi-Auto,1000,Diesel,145,50.4,2.0
 3 Series,2020,252333.33333333334,Semi-Auto,1000,Diesel,145,50.4,2.0
 2 Series,2017,179666.66666666666,Semi-Auto,18688,Petrol,145,39.8,3.0
 2 Series,2016,95666.66666666667,Semi-Auto,43774,Diesel,30,64.2,2.0
 X5,2019,394000.0,Automatic,6215,Diesel,145,37.7,3.0
 X6,2019,319333.3333333333,Automatic,4155,Diesel,145,44.8,3.0
 2 Series,2019,154333.33333333334,Automatic,2728,Petrol,145,50.4,2.0
 3 Series,2019,232000.0,Automatic,2561,Diesel,145,49.6,2.0
 2 Series,2019,236666.66666666666,Manual,3254,Diesel,145,54.3,1.5
 4 Series,2019,172333.33333333334,Automatic,3106,Diesel,145,65.7,2.0
 X3,2019,217000.0,Semi-Auto,14260,Petrol,145,30.4,2.0
 1 Series,2017,99000.0,Manual,43655,Diesel,20,68.9,2.0
 5 Series,2017,147000.0,Semi-Auto,40910,Diesel,145,65.7,2.0
 5 Series,2017,159666.66666666666,Semi-Auto,14563,Diesel,145,65.7,2.0
 1 Series,2017,94666.66666666667,Manual,49335,Diesel,145,68.9,2.0
 5 Series,2016,137333.33333333334,Semi-Auto,47937,Diesel,160,51.4,3.0
 1 Series,2016,89333.33333333333,Manual,19023,Diesel,20,68.9,2.0
 5 Series,2018,172333.33333333334,Semi-Auto,20000,Diesel,150,68.9,2.0
 M4,2017,234333.33333333334,Semi-Auto,60584,Petrol,150,34.0,3.0
 1 Series,2018,183333.33333333334,Manual,12139,Petrol,150,36.2,3.0
 3 Series,2020,339666.6666666667,Semi-Auto,160,Diesel,145,49.6,2.0
 5 Series,2020,467333.3333333333,Semi-Auto,450,Diesel,145,60.1,3.0
 5 Series,2019,175666.66666666666,Semi-Auto,6486,Diesel,145,62.8,2.0
 X1,2017,147000.0,Semi-Auto,31834,Petrol,160,44.8,2.0
 M4,2019,359666.6666666667,Semi-Auto,1921,Petrol,145,32.5,3.0
 2 Series,2015,135000.0,Semi-Auto,57003,Petrol,260,37.2,3.0
 1 Series,2017,170333.33333333334,Semi-Auto,16166,Petrol,145,39.8,3.0
 5 Series,2019,218333.33333333334,Semi-Auto,2435,Hybrid,135,156.9,2.0
 1 Series,2017,119333.33333333333,Semi-Auto,23426,Petrol,145,47.9,2.0
 1 Series,2015,105333.33333333333,Semi-Auto,22886,Diesel,125,61.4,2.0
 3 Series,2019,189333.33333333334,Semi-Auto,9000,Diesel,145,52.3,2.0
 3 Series,2015,104333.33333333333,Manual,24331,Petrol,200,41.5,2.0
 4 Series,2016,127666.66666666667,Semi-Auto,8147,Diesel,30,65.7,2.0
 6 Series,2016,159666.66666666666,Semi-Auto,39950,Diesel,205,49.6,3.0
 1 Series,2019,122000.0,Manual,7103,Diesel,145,70.6,1.5
 2 Series,2019,160666.66666666666,Semi-Auto,3660,Diesel,145,61.4,2.0
 3 Series,2019,172333.33333333334,Semi-Auto,298,Diesel,145,53.3,2.0
 1 Series,2019,135333.33333333334,Semi-Auto,5298,Diesel,145,67.3,2.0
 3 Series,2016,102333.33333333333,Semi-Auto,53331,Diesel,30,64.2,2.0
 X4,2019,288666.6666666667,Semi-Auto,12855,Diesel,145,40.4,3.0
 X5,2019,399666.6666666667,Semi-Auto,3658,Diesel,145,37.7,3.0
 X6,2016,334333.3333333333,Semi-Auto,25684,Petrol,570,25.4,4.4
 1 Series,2018,174000.0,Semi-Auto,21341,Petrol,145,32.5,3.0
 3 Series,2017,214000.0,Semi-Auto,25632,Diesel,145,49.6,3.0
 4 Series,2017,156000.0,Semi-Auto,32351,Diesel,160,52.3,3.0
 2 Series,2015,136000.0,Semi-Auto,12117,Petrol,260,35.8,3.0
 2 Series,2016,104333.33333333333,Semi-Auto,37014,Diesel,125,57.6,2.0
 M4,2018,273333.3333333333,Semi-Auto,17923,Petrol,145,34.0,3.0
 3 Series,2017,119333.33333333333,Semi-Auto,22639,Petrol,150,48.7,2.0
 2 Series,2018,140666.66666666666,Semi-Auto,26101,Diesel,150,60.1,2.0
 M4,2018,437666.6666666667,Semi-Auto,4000,Petrol,145,33.6,3.0
 X5,2019,460000.0,Semi-Auto,3276,Diesel,145,33.6,3.0
 4 Series,2019,203333.33333333334,Semi-Auto,2963,Diesel,145,60.1,2.0
 8 Series,2019,429333.3333333333,Semi-Auto,8966,Petrol,145,33.6,3.0
 4 Series,2018,210666.66666666666,Semi-Auto,14519,Diesel,145,50.4,3.0
 M2,2019,297000.0,Semi-Auto,19548,Petrol,145,29.1,3.0
 1 Series,2016,70666.66666666667,Manual,25000,Diesel,20,70.6,1.5
 4 Series,2015,111666.66666666667,Semi-Auto,12836,Diesel,30,65.7,2.0
 X5,2016,191666.66666666666,Automatic,46126,Diesel,200,47.1,3.0
 2 Series,2018,118000.0,Automatic,10526,Petrol,145,40.9,1.5
 X3,2016,134000.0,Semi-Auto,28737,Diesel,150,54.3,2.0
 5 Series,2015,102333.33333333333,Semi-Auto,17324,Diesel,30,62.8,2.0
 3 Series,2018,150000.0,Semi-Auto,6641,Petrol,145,48.7,2.0
 2 Series,2019,140666.66666666666,Semi-Auto,8973,Diesel,145,49.6,2.0
 X3,2017,218666.66666666666,Semi-Auto,14130,Diesel,150,48.7,3.0
 4 Series,2016,111666.66666666667,Semi-Auto,29387,Petrol,165,44.8,2.0
 1 Series,2017,108666.66666666667,Semi-Auto,57796,Diesel,150,67.3,2.0
 1 Series,2017,107666.66666666667,Manual,10191,Diesel,150,68.9,2.0
 7 Series,2019,304000.0,Semi-Auto,11126,Diesel,150,58.9,3.0
 X2,2019,189333.33333333334,Semi-Auto,7989,Petrol,150,39.2,2.0
 M4,2019,358333.3333333333,Semi-Auto,3447,Petrol,145,34.0,3.0
 1 Series,2018,121333.33333333333,Semi-Auto,20033,Diesel,145,67.3,2.0
 X2,2019,148666.66666666666,Manual,4931,Petrol,145,41.5,1.5
 2 Series,2019,172333.33333333334,Semi-Auto,3300,Diesel,145,48.7,2.0
 5 Series,2019,202333.33333333334,Semi-Auto,5211,Diesel,145,65.7,2.0
 3 Series,2019,175666.66666666666,Semi-Auto,3932,Diesel,145,62.8,2.0
 2 Series,2020,211000.0,Manual,3297,Petrol,145,52.3,1.5
 X2,2020,263000.0,Semi-Auto,835,Petrol,145,38.7,2.0
 X1,2020,268333.3333333333,Semi-Auto,562,Diesel,145,60.1,2.0
 3 Series,2013,80000.0,Semi-Auto,37603,Diesel,30,62.8,2.0
 2 Series,2019,125000.0,Semi-Auto,5356,Petrol,145,42.2,1.5
 3 Series,2019,168333.33333333334,Manual,2926,Diesel,145,56.5,2.0
 1 Series,2017,92333.33333333333,Manual,24780,Petrol,145,53.3,1.5
 X3,2014,139666.66666666666,Semi-Auto,80078,Diesel,200,47.1,3.0
 2 Series,2018,132000.0,Semi-Auto,11984,Petrol,145,48.7,2.0
 i8,2019,437666.6666666667,Automatic,2277,Hybrid,140,141.2,1.5
 1 Series,2019,154666.66666666666,Semi-Auto,1320,Petrol,150,40.4,1.5
 4 Series,2019,175666.66666666666,Semi-Auto,4415,Petrol,145,45.6,2.0
 1 Series,2019,135333.33333333334,Semi-Auto,6173,Diesel,145,67.3,2.0
 Z4,2019,302666.6666666667,Semi-Auto,1561,Petrol,150,33.2,3.0
 X2,2019,189333.33333333334,Semi-Auto,6055,Diesel,150,58.9,2.0
 X2,2018,161666.66666666666,Semi-Auto,10342,Petrol,145,39.2,2.0
 1 Series,2017,114666.66666666667,Automatic,13552,Diesel,145,68.9,1.5
 1 Series,2016,73666.66666666667,Manual,49629,Petrol,125,53.3,1.5
 3 Series,2019,196000.0,Semi-Auto,4916,Petrol,145,45.6,2.0
 1 Series,2019,125000.0,Semi-Auto,7561,Diesel,145,47.9,1.5
 5 Series,2020,202333.33333333334,Semi-Auto,25,Diesel,145,65.7,2.0
 X1,2019,182000.0,Semi-Auto,8083,Diesel,145,60.1,2.0
 4 Series,2019,226000.0,Semi-Auto,11075,Diesel,145,50.4,3.0
 5 Series,2019,199000.0,Semi-Auto,6,Diesel,145,65.7,2.0
 3 Series,2019,182000.0,Semi-Auto,7726,Diesel,145,53.3,2.0
 X2,2019,210666.66666666666,Semi-Auto,9882,Petrol,145,34.0,2.0
 3 Series,2017,122333.33333333333,Semi-Auto,29009,Diesel,150,64.2,2.0
 X5,2014,174000.0,Automatic,66088,Diesel,205,47.1,3.0
 3 Series,2018,121333.33333333333,Semi-Auto,8988,Diesel,150,68.9,2.0
 3 Series,2018,170333.33333333334,Semi-Auto,20606,Petrol,150,46.3,2.0
 2 Series,2017,104666.66666666667,Manual,23430,Petrol,150,55.4,1.5
 X2,2019,189333.33333333334,Semi-Auto,6659,Diesel,150,58.9,2.0
 5 Series,2019,194666.66666666666,Semi-Auto,500,Hybrid,145,49.6,2.0
 5 Series,2019,175666.66666666666,Semi-Auto,5196,Diesel,145,65.7,2.0
 X3,2019,224666.66666666666,Semi-Auto,4238,Petrol,145,30.4,2.0
 3 Series,2020,222333.33333333334,Semi-Auto,892,Petrol,145,42.2,2.0
 X3,2020,264000.0,Semi-Auto,105,Diesel,145,54.3,2.0
 X2,2020,205333.33333333334,Semi-Auto,105,Diesel,145,50.4,2.0
 3 Series,2019,231000.0,Semi-Auto,7258,Diesel,145,49.6,2.0
 3 Series,2015,127666.66666666667,Semi-Auto,31835,Diesel,145,56.5,3.0
 1 Series,2017,138333.33333333334,Semi-Auto,15385,Diesel,145,61.4,2.0
 5 Series,2015,155000.0,Semi-Auto,44183,Diesel,160,49.6,3.0
 5 Series,2017,226000.0,Semi-Auto,22158,Diesel,145,51.4,3.0
 X5,2019,366666.6666666667,Semi-Auto,7260,Diesel,145,37.7,3.0
 X5,2019,366666.6666666667,Semi-Auto,8778,Diesel,145,37.7,3.0
 1 Series,2019,210666.66666666666,Semi-Auto,5369,Petrol,150,34.5,2.0
 2 Series,2018,128000.0,Semi-Auto,13472,Petrol,145,50.4,1.5
 2 Series,2016,86000.0,Manual,18807,Diesel,20,74.3,1.5
 2 Series,2018,119333.33333333333,Semi-Auto,9511,Petrol,150,50.4,2.0
 X5,2019,370333.3333333333,Semi-Auto,9415,Diesel,145,37.7,3.0
 3 Series,2019,215000.0,Automatic,7491,Petrol,145,41.5,2.0
 X3,2019,241666.66666666666,Semi-Auto,105,Diesel,145,54.3,2.0
 3 Series,2013,64000.0,Semi-Auto,58916,Diesel,30,65.7,2.0
 3 Series,2014,73333.33333333333,Manual,24904,Petrol,165,44.8,2.0
 1 Series,2017,168000.0,Manual,16273,Petrol,145,36.2,3.0
 3 Series,2017,93666.66666666667,Semi-Auto,60406,Diesel,145,74.3,2.0
 3 Series,2017,93666.66666666667,Semi-Auto,75418,Diesel,0,74.3,2.0
 1 Series,2017,155000.0,Semi-Auto,35403,Petrol,145,39.8,3.0
 X1,2017,142666.66666666666,Semi-Auto,21320,Diesel,145,57.6,2.0
 3 Series,2014,85000.0,Automatic,76587,Diesel,125,57.6,3.0
 2 Series,2018,116000.0,Manual,16404,Diesel,145,64.2,2.0
 3 Series,2015,55333.333333333336,Manual,73017,Diesel,20,68.9,2.0
 X7,2019,546333.3333333334,Automatic,2689,Diesel,145,33.6,3.0
 4 Series,2019,182000.0,Semi-Auto,101,Petrol,145,48.7,2.0
 1 Series,2019,110666.66666666667,Manual,5997,Petrol,145,53.3,1.5
 4 Series,2015,127666.66666666667,Manual,38500,Petrol,300,34.9,3.0
 2 Series,2019,147666.66666666666,Semi-Auto,1853,Petrol,145,40.9,1.5
 2 Series,2019,154333.33333333334,Semi-Auto,6093,Petrol,145,50.4,2.0
 1 Series,2019,135333.33333333334,Semi-Auto,2635,Petrol,145,54.3,1.5
 3 Series,2013,64000.0,Semi-Auto,58974,Diesel,30,62.8,2.0
 X1,2016,121333.33333333333,Automatic,14496,Diesel,125,57.6,2.0
 1 Series,2019,118000.0,Manual,15953,Petrol,145,52.3,1.5
 5 Series,2017,241333.33333333334,Semi-Auto,20564,Petrol,145,37.7,3.0
 4 Series,2017,136333.33333333334,Semi-Auto,19025,Diesel,125,60.1,2.0
 1 Series,2019,154666.66666666666,Manual,5170,Petrol,145,41.5,1.5
 X5,2017,203333.33333333334,Automatic,24749,Diesel,145,50.4,2.0
 3 Series,2018,119333.33333333333,Semi-Auto,31500,Diesel,145,74.3,2.0
 3 Series,2019,183000.0,Semi-Auto,9913,Diesel,145,57.7,2.0
 3 Series,2019,189333.33333333334,Semi-Auto,9698,Diesel,145,53.3,2.0
 5 Series,2019,273333.3333333333,Semi-Auto,6523,Diesel,145,56.5,3.0
 2 Series,2019,189666.66666666666,Automatic,1501,Hybrid,135,113.0,1.5
 4 Series,2019,203333.33333333334,Semi-Auto,10000,Diesel,145,65.7,2.0
 X3,2019,297000.0,Semi-Auto,20467,Diesel,150,36.7,3.0
 5 Series,2018,234333.33333333334,Semi-Auto,28399,Petrol,150,39.2,3.0
 2 Series,2018,195000.0,Semi-Auto,12793,Petrol,150,39.8,3.0
 Z4,2019,253333.33333333334,Semi-Auto,1501,Petrol,145,37.2,2.0
 5 Series,2014,95666.66666666667,Semi-Auto,42749,Diesel,150,55.4,2.0
 X1,2019,176333.33333333334,Semi-Auto,5200,Petrol,145,46.3,1.5
 5 Series,2019,312333.3333333333,Semi-Auto,1501,Petrol,145,39.2,3.0
 X5,2019,390333.3333333333,Semi-Auto,1972,Diesel,145,37.7,3.0
 X6,2019,444666.6666666667,Semi-Auto,2055,Diesel,145,34.9,3.0
 X5,2019,390333.3333333333,Semi-Auto,4552,Diesel,145,37.7,3.0
 2 Series,2019,148666.66666666666,Manual,11,Petrol,145,42.2,1.5
 X5,2019,375000.0,Semi-Auto,12488,Petrol,145,27.2,3.0
 X3,2019,232000.0,Semi-Auto,1107,Petrol,145,30.4,2.0
 1 Series,2017,171666.66666666666,Semi-Auto,12729,Petrol,200,39.8,3.0
 3 Series,2014,105333.33333333333,Semi-Auto,27092,Diesel,125,58.9,2.0
 5 Series,2017,165000.0,Semi-Auto,25544,Diesel,145,65.7,2.0
 3 Series,2019,200000.0,Semi-Auto,11,Petrol,145,42.2,2.0
 4 Series,2019,210666.66666666666,Semi-Auto,11,Diesel,145,65.7,2.0
 X1,2019,183000.0,Manual,11,Diesel,145,36.7,2.0
 X3,2019,224666.66666666666,Semi-Auto,11,Petrol,145,31.4,2.0
 3 Series,2018,137333.33333333334,Semi-Auto,12849,Diesel,145,64.2,2.0
 4 Series,2019,210666.66666666666,Semi-Auto,10,Petrol,145,48.7,2.0
 4 Series,2019,234333.33333333334,Semi-Auto,6592,Diesel,145,52.3,3.0
 X1,2014,60666.666666666664,Manual,47262,Diesel,165,51.4,2.0
 3 Series,2015,90333.33333333333,Manual,30140,Diesel,30,64.2,2.0
 3 Series,2015,70333.33333333333,Manual,58696,Diesel,125,61.4,2.0
 2 Series,2018,95333.33333333333,Automatic,29590,Petrol,145,53.3,1.5
 1 Series,2014,61666.666666666664,Manual,54314,Diesel,30,64.2,2.0
 X1,2016,114000.0,Semi-Auto,34382,Diesel,125,57.6,2.0
 4 Series,2018,137333.33333333334,Semi-Auto,13368,Petrol,145,48.7,2.0
 X1,2014,66000.0,Manual,58630,Diesel,160,51.4,2.0
 X1,2016,118000.0,Semi-Auto,24952,Diesel,150,55.4,2.0
 1 Series,2016,132333.33333333334,Manual,18743,Petrol,260,36.2,3.0
 1 Series,2017,156000.0,Manual,25645,Petrol,260,36.2,3.0
 X5,2019,390333.3333333333,Semi-Auto,3724,Diesel,145,37.7,3.0
 2 Series,2019,142333.33333333334,Manual,1501,Petrol,145,44.1,1.5
 X1,2016,111666.66666666667,Semi-Auto,26344,Diesel,145,55.4,2.0
 5 Series,2013,113666.66666666667,Semi-Auto,51063,Diesel,200,47.9,3.0
 3 Series,2019,207666.66666666666,Semi-Auto,7751,Petrol,145,41.5,2.0
 1 Series,2014,106333.33333333333,Semi-Auto,43525,Petrol,235,37.7,3.0
 3 Series,2020,306333.3333333333,Semi-Auto,11,Diesel,145,47.9,3.0
 5 Series,2020,253333.33333333334,Semi-Auto,11,Hybrid,145,49.6,2.0
 3 Series,2020,260666.66666666666,Semi-Auto,11,Diesel,145,50.4,2.0
 3 Series,2019,197000.0,Semi-Auto,1501,Petrol,145,43.5,2.0
 X1,2019,203333.33333333334,Semi-Auto,1501,Petrol,145,48.7,2.0
 X3,2019,246000.0,Semi-Auto,9719,Petrol,145,30.4,2.0
 2 Series,2017,113000.0,Semi-Auto,26652,Diesel,20,68.9,2.0
 X2,2019,259666.66666666666,Semi-Auto,3091,Petrol,145,34.0,2.0
 3 Series,2019,210666.66666666666,Semi-Auto,1928,Petrol,145,42.2,2.0
 X3,2019,224666.66666666666,Semi-Auto,2498,Petrol,145,30.4,2.0
 4 Series,2019,157666.66666666666,Semi-Auto,17886,Diesel,145,65.7,2.0
 X1,2017,108666.66666666667,Manual,20779,Diesel,20,68.9,2.0
 1 Series,2016,92666.66666666667,Automatic,22998,Diesel,30,65.7,2.0
 4 Series,2017,125666.66666666667,Manual,22956,Diesel,30,62.8,2.0
 3 Series,2018,116000.0,Semi-Auto,33546,Diesel,145,67.3,2.0
 2 Series,2017,104666.66666666667,Manual,16134,Diesel,20,74.3,1.5
 1 Series,2019,203333.33333333334,Semi-Auto,10572,Petrol,145,39.8,3.0
 X7,2019,546333.3333333334,Semi-Auto,4997,Diesel,145,31.4,3.0
 5 Series,2019,312333.3333333333,Semi-Auto,4242,Diesel,145,51.4,3.0
 3 Series,2020,264000.0,Semi-Auto,1501,Diesel,145,50.4,2.0
 3 Series,2020,302666.6666666667,Semi-Auto,1501,Diesel,145,47.1,3.0
 4 Series,2020,230000.0,Semi-Auto,1501,Diesel,145,58.9,2.0
 4 Series,2020,237333.33333333334,Semi-Auto,10,Diesel,145,60.1,2.0
 2 Series,2016,118000.0,Manual,24452,Diesel,125,60.1,2.0
 X3,2016,134000.0,Semi-Auto,26531,Diesel,145,54.3,2.0
 3 Series,2015,99000.0,Manual,31468,Diesel,30,61.4,2.0
 X3,2016,153666.66666666666,Automatic,32330,Diesel,200,47.9,3.0
 1 Series,2018,125666.66666666667,Automatic,748,Petrol,145,47.9,2.0
 X1,2017,127666.66666666667,Manual,21695,Diesel,125,58.9,2.0
 X7,2020,553666.6666666666,Semi-Auto,1501,Diesel,145,33.6,3.0
 X6,2019,429333.3333333333,Semi-Auto,3455,Diesel,145,34.9,3.0
 X1,2013,76666.66666666667,Semi-Auto,64637,Diesel,160,51.4,2.0
 X2,2019,197000.0,Semi-Auto,1501,Diesel,145,50.4,2.0
 5 Series,2019,224666.66666666666,Semi-Auto,1912,Diesel,145,65.7,2.0
 4 Series,2019,273333.3333333333,Semi-Auto,11,Diesel,145,53.3,3.0
 X1,2019,192666.66666666666,Semi-Auto,11,Diesel,145,60.1,2.0
 X1,2019,189333.33333333334,Semi-Auto,11,Diesel,145,60.1,2.0
 1 Series,2018,103666.66666666667,Automatic,11487,Petrol,145,55.5,1.5
 2 Series,2017,110666.66666666667,Automatic,51468,Diesel,125,60.1,2.0
 2 Series,2015,86333.33333333333,Manual,24621,Petrol,145,47.9,2.0
 3 Series,2013,57333.333333333336,Manual,32939,Diesel,30,62.8,2.0
 2 Series,2018,128000.0,Semi-Auto,7680,Petrol,145,39.2,1.5
 3 Series,2017,107666.66666666667,Semi-Auto,16935,Petrol,125,51.4,2.0
 X1,2017,100000.0,Manual,30533,Diesel,150,68.9,2.0
 X1,2019,176333.33333333334,Manual,1501,Petrol,145,51.4,1.5
 3 Series,2020,237333.33333333334,Semi-Auto,1501,Petrol,145,42.2,2.0
 M4,2019,444666.6666666667,Semi-Auto,1501,Petrol,145,34.0,3.0
 3 Series,2020,237333.33333333334,Semi-Auto,1501,Diesel,145,52.3,2.0
 M4,2019,390333.3333333333,Semi-Auto,1501,Petrol,145,34.0,3.0
 4 Series,2019,203333.33333333334,Semi-Auto,1501,Diesel,145,65.7,2.0
 3 Series,2020,268333.3333333333,Semi-Auto,11,Diesel,145,49.6,2.0
 2 Series,2017,116000.0,Semi-Auto,22919,Diesel,145,64.2,2.0
 X5,2018,311666.6666666667,Automatic,25930,Petrol,145,29.1,4.4
 3 Series,2019,189333.33333333334,Semi-Auto,9907,Diesel,145,52.3,2.0
 1 Series,2019,169000.0,Manual,1501,Petrol,145,41.5,1.5
 2 Series,2019,218666.66666666666,Semi-Auto,11,Petrol,145,39.8,3.0
 1 Series,2017,164333.33333333334,Semi-Auto,22018,Petrol,145,39.8,3.0
 X1,2016,115000.0,Semi-Auto,45944,Diesel,150,55.4,2.0
 2 Series,2015,70333.33333333333,Semi-Auto,51719,Diesel,20,68.9,2.0
 5 Series,2017,165000.0,Semi-Auto,27726,Hybrid,135,156.9,2.0
 X1,2014,66000.0,Semi-Auto,55000,Diesel,150,56.5,2.0
 1 Series,2016,83000.0,Semi-Auto,33291,Diesel,20,67.3,2.0
 5 Series,2018,203333.33333333334,Semi-Auto,30418,Diesel,145,60.1,3.0
 3 Series,2019,288666.6666666667,Semi-Auto,3040,Petrol,145,34.9,3.0
 1 Series,2017,113000.0,Semi-Auto,21469,Diesel,20,70.6,2.0
 X5,2019,366666.6666666667,Semi-Auto,5966,Diesel,145,37.7,3.0
 X5,2019,414000.0,Semi-Auto,6326,Diesel,145,37.7,3.0
 X5,2019,414000.0,Semi-Auto,6997,Diesel,145,37.7,3.0
 X1,2016,124666.66666666667,Semi-Auto,38267,Petrol,160,44.8,2.0
 1 Series,2019,137333.33333333334,Manual,7753,Diesel,145,65.7,2.0
 2 Series,2017,116000.0,Semi-Auto,26335,Diesel,145,64.2,2.0
 5 Series,2018,183000.0,Semi-Auto,7776,Diesel,145,49.6,2.0
 1 Series,2018,122000.0,Manual,7100,Petrol,145,37.2,1.5
 1 Series,2017,87333.33333333333,Manual,44506,Diesel,145,68.9,2.0
 7 Series,2019,468333.3333333333,Semi-Auto,1501,Diesel,145,41.5,3.0
 1 Series,2014,64000.0,Manual,49064,Diesel,30,65.7,2.0
 1 Series,2016,70666.66666666667,Manual,18802,Diesel,0,83.1,1.5
 3 Series,2017,102333.33333333333,Manual,34552,Diesel,30,65.7,2.0
 3 Series,2016,127666.66666666667,Semi-Auto,30100,Diesel,145,53.3,3.0
 X4,2015,152666.66666666666,Automatic,33289,Diesel,200,47.9,3.0
 1 Series,2014,67000.0,Automatic,45263,Diesel,30,64.2,2.0
 3 Series,2018,140666.66666666666,Semi-Auto,23050,Petrol,145,48.7,2.0
 X1,2020,230000.0,Semi-Auto,1501,Diesel,145,50.4,2.0
 5 Series,2020,245000.0,Semi-Auto,1501,Hybrid,145,49.6,2.0
 4 Series,2020,210666.66666666666,Semi-Auto,10,Diesel,145,65.7,2.0
 4 Series,2020,210666.66666666666,Semi-Auto,10,Petrol,145,48.7,2.0
 X2,2020,245000.0,Semi-Auto,1501,Diesel,145,61.4,2.0
 2 Series,2020,253333.33333333334,Semi-Auto,1501,Petrol,145,36.2,2.0
 8 Series,2020,511000.0,Semi-Auto,1501,Petrol,145,31.7,3.0
 2 Series,2020,222333.33333333334,Semi-Auto,1501,Diesel,145,49.6,2.0
 5 Series,2016,151333.33333333334,Semi-Auto,40120,Diesel,200,47.9,3.0
 2 Series,2017,116000.0,Semi-Auto,12458,Diesel,30,64.2,2.0
 1 Series,2017,162000.0,Automatic,20763,Petrol,145,39.8,3.0
 2 Series,2017,94333.33333333333,Manual,23541,Diesel,20,68.9,1.5
 3 Series,2018,148000.0,Semi-Auto,23833,Diesel,150,57.7,2.0
 3 Series,2017,131000.0,Semi-Auto,40841,Diesel,150,64.2,2.0
