model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Q3,2016,134000.0,Semi-Auto,21500,Diesel,145,54.3,2.0
 Q3,2017,151666.66666666666,Semi-Auto,19850,Petrol,145,47.9,1.4
 A1,2017,99333.33333333333,Manual,24500,Petrol,145,55.4,1.4
 Q5,2017,312333.3333333333,Semi-Auto,24550,Petrol,145,34.0,3.0
 A3,2017,137333.33333333334,Semi-Auto,31150,Petrol,145,56.5,1.5
 A5,2018,154333.33333333334,Manual,12000,Diesel,145,68.9,2.0
 Q3,2019,169000.0,Manual,6000,Petrol,145,42.2,1.5
 Q3,2019,169000.0,Manual,6000,Petrol,145,40.9,1.5
 Q5,2019,235333.33333333334,Automatic,6000,Diesel,145,38.2,2.0
 A4,2017,123333.33333333333,Manual,23000,Diesel,145,70.6,2.0
 A4,2019,197000.0,Automatic,7500,Petrol,145,38.2,2.0
 A1,2019,154333.33333333334,Semi-Auto,2100,Petrol,145,40.4,2.0
 A6,2016,121333.33333333333,Manual,42633,Diesel,125,58.9,2.0
 A3,2015,102666.66666666667,Semi-Auto,29000,Petrol,30,58.9,1.4
 Q3,2017,128000.0,Manual,34467,Petrol,145,49.6,1.4
 A6,2016,170333.33333333334,Semi-Auto,35260,Diesel,160,50.4,3.0
 A1,2016,98333.33333333333,Semi-Auto,25470,Petrol,30,70.6,1.4
 R8,2019,1145666.6666666667,Semi-Auto,10,Petrol,150,21.4,5.2
 A4,2017,119333.33333333333,Manual,35664,Diesel,20,70.6,2.0
 Q3,2018,152666.66666666666,Manual,9750,Petrol,145,49.6,1.4
 A4,2017,140666.66666666666,Semi-Auto,18756,Diesel,145,70.6,2.0
 Q2,2019,161666.66666666666,Automatic,5000,Diesel,145,47.9,1.6
 A3,2019,126666.66666666667,Manual,5000,Diesel,145,49.6,1.6
 Q3,2020,282000.0,Semi-Auto,4500,Diesel,145,47.1,2.0
 A1,2013,69666.66666666667,Semi-Auto,19500,Petrol,125,53.3,1.4
 A1,2017,85000.0,Manual,20865,Petrol,0,67.3,1.0
 Q5,2020,314000.0,Semi-Auto,3500,Petrol,145,32.1,2.0
 A3,2019,189333.33333333334,Automatic,4500,Diesel,145,52.3,1.6
 A1,2016,104666.66666666667,Semi-Auto,7000,Petrol,30,70.6,1.4
 A3,2019,151000.0,Manual,9000,Diesel,145,51.4,1.6
 A4,2016,135000.0,Automatic,25900,Diesel,30,64.2,3.0
 A4,2017,119333.33333333333,Semi-Auto,40786,Diesel,20,72.4,2.0
 A1,2015,64000.0,Manual,40365,Diesel,0,80.7,1.6
 A1,2015,77000.0,Manual,42498,Petrol,30,55.4,1.4
 RS3,2016,208333.33333333334,Semi-Auto,26930,Petrol,300,34.9,2.5
 A6,2019,210666.66666666666,Automatic,7524,Diesel,145,50.4,2.0
 A5,2017,170333.33333333334,Automatic,20175,Diesel,145,60.1,3.0
 A3,2019,133333.33333333334,Manual,4270,Petrol,145,47.1,1.0
 A4,2019,189333.33333333334,Automatic,9000,Diesel,145,47.9,2.0
 Q3,2019,197000.0,Manual,7500,Diesel,145,42.8,2.0
 A6,2019,210666.66666666666,Automatic,5000,Diesel,145,50.4,2.0
 A1,2019,148000.0,Semi-Auto,5000,Petrol,145,40.9,2.0
 A6,2019,210666.66666666666,Automatic,5000,Diesel,145,47.9,2.0
 A4,2019,218333.33333333334,Automatic,5000,Diesel,145,45.6,2.0
 A5,2019,202333.33333333334,Automatic,5000,Petrol,145,40.4,2.0
 Q5,2019,224666.66666666666,Automatic,6500,Diesel,145,39.2,2.0
 A4,2019,230000.0,Semi-Auto,2000,Diesel,145,49.6,2.0
 A4,2019,266000.0,Automatic,3584,Petrol,145,35.3,2.0
 A8,2019,412666.6666666667,Automatic,178,Diesel,145,39.2,3.0
 A6,2019,389000.0,Automatic,8372,Diesel,145,35.8,3.0
 A1,2014,63666.666666666664,Manual,24856,Petrol,125,52.3,1.4
 A1,2017,78000.0,Manual,39125,Petrol,150,67.3,1.0
 A5,2019,189333.33333333334,Manual,8200,Petrol,145,47.1,2.0
 Q2,2019,155666.66666666666,Automatic,10000,Petrol,145,40.9,1.5
 A5,2016,118000.0,Semi-Auto,57000,Petrol,30,53.3,2.0
 Q2,2019,224666.66666666666,Semi-Auto,3000,Petrol,145,33.2,2.0
 Q5,2020,417666.6666666667,Automatic,3500,Diesel,145,34.5,3.0
 A1,2020,154666.66666666666,Manual,4500,Petrol,145,47.9,1.0
 A1,2020,154666.66666666666,Manual,4500,Petrol,145,47.9,1.0
 Q3,2017,132000.0,Semi-Auto,23950,Diesel,145,56.5,2.0
 A7,2017,313000.0,Semi-Auto,25000,Petrol,145,29.7,4.0
 A3,2019,130000.0,Automatic,11000,Diesel,145,54.3,1.6
 A6,2019,217000.0,Automatic,4553,Diesel,145,47.9,2.0
 A5,2019,188333.33333333334,Automatic,1012,Petrol,145,40.4,2.0
 A5,2019,200000.0,Semi-Auto,12929,Diesel,145,50.4,2.0
 A7,2017,183333.33333333334,Semi-Auto,37000,Diesel,145,62.8,3.0
 Q2,2019,147000.0,Manual,84,Diesel,145,49.6,1.6
 A5,2019,196000.0,Manual,2475,Petrol,145,37.7,2.0
 A3,2019,139333.33333333334,Manual,2975,Diesel,145,52.3,1.6
 Q5,2018,174666.66666666666,Semi-Auto,29734,Diesel,145,56.5,2.0
 Q5,2016,133000.0,Automatic,40112,Diesel,200,47.1,2.0
 Q5,2019,237333.33333333334,Semi-Auto,8297,Diesel,145,38.2,2.0
 A1,2014,54333.333333333336,Manual,35768,Petrol,125,52.3,1.4
 A1,2016,86333.33333333333,Manual,21263,Diesel,0,80.7,1.6
 Q3,2017,143666.66666666666,Semi-Auto,18728,Diesel,150,50.4,2.0
 A1,2017,85000.0,Manual,12568,Petrol,150,67.3,1.0
 A6,2015,212000.0,Semi-Auto,42500,Petrol,325,30.1,4.0
 Q7,2017,449000.0,Semi-Auto,19500,Diesel,145,39.2,4.0
 A4,2017,234333.33333333334,Automatic,21000,Petrol,145,37.7,3.0
 A6,2015,99000.0,Manual,51234,Diesel,30,62.8,2.0
 A4,2017,117000.0,Manual,32765,Petrol,145,50.4,1.4
 TT,2016,115000.0,Manual,22450,Petrol,160,46.3,1.8
 A6,2018,158666.66666666666,Semi-Auto,18200,Diesel,145,61.4,2.0
 A6,2018,168333.33333333334,Semi-Auto,18300,Diesel,145,61.4,2.0
 A3,2017,128000.0,Manual,14644,Petrol,145,54.3,1.5
 Q3,2019,218333.33333333334,Manual,4500,Diesel,145,40.9,2.0
 A4,2017,141333.33333333334,Manual,15800,Petrol,145,48.7,1.4
 A3,2019,142666.66666666666,Automatic,6075,Diesel,145,52.3,1.6
 Q2,2018,147666.66666666666,Manual,10313,Petrol,145,50.4,1.4
 A7,2019,280333.3333333333,Automatic,984,Diesel,145,38.2,3.0
 A4,2019,223666.66666666666,Semi-Auto,5345,Diesel,145,44.1,2.0
 A3,2019,179000.0,Semi-Auto,3946,Diesel,145,51.4,2.0
 TT,2019,188333.33333333334,Semi-Auto,4389,Petrol,145,38.7,2.0
 Q5,2019,373666.6666666667,Semi-Auto,2666,Diesel,145,34.5,3.0
 A3,2018,155666.66666666666,Semi-Auto,15200,Petrol,145,56.5,1.5
 A4,2017,175666.66666666666,Semi-Auto,26846,Diesel,150,56.5,2.0
 A1,2019,122000.0,Manual,7150,Petrol,150,49.6,1.0
 TT,2015,113000.0,Manual,13874,Petrol,160,45.6,2.0
 A4,2016,70666.66666666667,Manual,68215,Petrol,125,53.3,1.4
 A3,2015,110666.66666666667,Automatic,14000,Hybrid,0,188.3,1.4
 Q2,2018,107666.66666666667,Manual,35967,Petrol,145,55.4,1.0
 A3,2017,81000.0,Manual,31780,Petrol,145,62.8,1.0
 Q2,2018,110666.66666666667,Manual,30440,Diesel,145,64.2,1.6
 A6,2017,108666.66666666667,Manual,34010,Diesel,145,65.7,2.0
 A3,2016,80000.0,Manual,18617,Petrol,20,60.1,1.0
 A3,2015,70333.33333333333,Manual,34500,Diesel,0,83.1,1.6
 Q3,2016,131000.0,Semi-Auto,27200,Diesel,160,50.4,2.0
 Q2,2019,168333.33333333334,Semi-Auto,3860,Diesel,145,47.9,2.0
 A5,2019,177666.66666666666,Semi-Auto,3245,Diesel,145,49.6,2.0
 A3,2019,168333.33333333334,Semi-Auto,3780,Diesel,145,51.4,2.0
 Q2,2017,165000.0,Semi-Auto,40283,Diesel,145,58.9,2.0
 Q5,2016,126666.66666666667,Semi-Auto,55224,Diesel,200,47.1,2.0
 Q2,2019,161666.66666666666,Manual,5950,Diesel,145,47.9,1.6
 Q2,2017,128000.0,Semi-Auto,25617,Petrol,150,54.3,1.4
 Q5,2020,275666.6666666667,Semi-Auto,4500,Diesel,145,38.2,2.0
 A1,2020,154666.66666666666,Manual,3500,Petrol,145,49.6,1.0
 Q2,2019,166000.0,Semi-Auto,7901,Petrol,150,40.9,1.5
 A6,2016,171666.66666666666,Semi-Auto,40811,Diesel,165,50.4,3.0
 Q5,2019,227666.66666666666,Semi-Auto,5204,Diesel,150,55.4,2.0
 A3,2015,76666.66666666667,Manual,52516,Diesel,20,68.9,2.0
 A1,2018,122000.0,Semi-Auto,15122,Petrol,150,55.4,1.4
 A3,2016,107666.66666666667,Manual,19950,Petrol,30,57.6,1.4
 A4,2014,76666.66666666667,Semi-Auto,51120,Diesel,125,58.9,2.0
 A5,2014,76666.66666666667,Manual,23550,Petrol,145,49.6,1.8
 A4,2020,222333.33333333334,Semi-Auto,3920,Petrol,145,42.2,2.0
 Q2,2019,202333.33333333334,Automatic,4360,Petrol,145,33.2,2.0
 A4,2018,148000.0,Semi-Auto,41200,Diesel,145,65.7,2.0
 A3,2019,218333.33333333334,Semi-Auto,4990,Petrol,145,34.5,2.0
 Q3,2019,179333.33333333334,Manual,6470,Petrol,145,39.8,1.5
 Q7,2017,465666.6666666667,Semi-Auto,14640,Diesel,145,39.2,4.0
 A1,2014,70333.33333333333,Manual,51808,Diesel,0,74.3,1.6
 Q3,2019,191666.66666666666,Manual,4423,Diesel,150,40.9,2.0
 A1,2016,68666.66666666667,Manual,19479,Petrol,30,57.6,1.4
 A3,2016,81000.0,Manual,25706,Petrol,20,60.1,1.0
 A5,2015,70333.33333333333,Manual,61713,Diesel,20,64.2,2.0
 A5,2016,127666.66666666667,Manual,17700,Diesel,165,53.3,2.0
 A4,2018,118000.0,Semi-Auto,9296,Petrol,150,53.3,1.4
 A1,2020,170000.0,Semi-Auto,5000,Petrol,145,44.8,1.5
 A5,2020,268333.3333333333,Semi-Auto,4500,Diesel,145,45.6,2.0
 A4,2016,115000.0,Manual,30817,Diesel,30,62.8,2.0
 A1,2017,85000.0,Manual,23485,Petrol,145,67.3,1.0
 Q2,2019,140666.66666666666,Semi-Auto,7279,Diesel,145,47.9,1.6
 A1,2017,91333.33333333333,Manual,10959,Petrol,145,67.3,1.0
 A6,2019,218333.33333333334,Automatic,8500,Diesel,145,50.4,2.0
 A4,2016,150000.0,Semi-Auto,26270,Diesel,145,56.5,2.0
 A8,2018,271000.0,Automatic,15486,Diesel,145,50.4,3.0
 A4,2017,125666.66666666667,Manual,26461,Diesel,30,67.3,2.0
 A6,2018,174666.66666666666,Semi-Auto,15552,Diesel,145,56.5,2.0
 A6,2018,143666.66666666666,Manual,36000,Diesel,145,61.4,2.0
 A6,2019,217000.0,Semi-Auto,5000,Diesel,145,50.4,2.0
 A3,2019,214000.0,Semi-Auto,5910,Petrol,145,34.9,2.0
 TT,2019,270333.3333333333,Semi-Auto,2964,Petrol,145,35.3,2.0
 Q5,2019,313000.0,Semi-Auto,8700,Hybrid,135,117.7,2.0
 A5,2019,189333.33333333334,Semi-Auto,8150,Petrol,145,39.8,2.0
 A3,2019,162000.0,Semi-Auto,5956,Petrol,150,41.5,1.5
 Q2,2020,236333.33333333334,Semi-Auto,1840,Petrol,145,34.5,2.0
 A3,2018,148000.0,Manual,25955,Diesel,145,51.4,1.6
 Q7,2015,226000.0,Automatic,33090,Diesel,200,47.9,3.0
 Q3,2019,203333.33333333334,Semi-Auto,4435,Petrol,145,32.5,2.0
 Q5,2015,187000.0,Automatic,19780,Diesel,235,42.8,3.0
 A6,2019,304000.0,Semi-Auto,9840,Diesel,145,50.4,3.0
 Q3,2019,169000.0,Manual,4500,Petrol,145,40.9,1.5
 A5,2017,154333.33333333334,Semi-Auto,31201,Diesel,145,62.8,2.0
 A4,2018,226000.0,Semi-Auto,23930,Petrol,145,38.7,3.0
 A6,2018,140666.66666666666,Semi-Auto,28850,Diesel,145,64.2,2.0
 A1,2020,154666.66666666666,Semi-Auto,2420,Petrol,145,44.8,1.5
 A5,2020,237333.33333333334,Semi-Auto,3820,Diesel,145,45.6,2.0
 Q8,2020,789666.6666666666,Semi-Auto,4174,Diesel,145,30.7,4.0
 A7,2020,366666.6666666667,Semi-Auto,6150,Diesel,145,38.7,3.0
 A5,2020,210666.66666666666,Semi-Auto,4951,Diesel,145,51.4,2.0
 A4,2017,122333.33333333333,Manual,34917,Petrol,125,49.6,2.0
 Q3,2015,107666.66666666667,Semi-Auto,42004,Diesel,160,52.3,2.0
 Q7,2018,420000.0,Semi-Auto,15426,Diesel,145,32.1,3.0
 RS6,2016,362000.0,Semi-Auto,37703,Petrol,325,29.4,4.0
 Q7,2018,415000.0,Semi-Auto,25800,Diesel,145,39.2,4.0
 A5,2017,136333.33333333334,Semi-Auto,61612,Diesel,145,62.8,2.0
 A5,2017,218666.66666666666,Semi-Auto,15729,Petrol,240,38.2,3.0
 A5,2017,237666.66666666666,Semi-Auto,19527,Petrol,150,37.7,3.0
 A5,2017,175000.0,Semi-Auto,27938,Diesel,125,60.1,3.0
 Q5,2016,134000.0,Semi-Auto,39443,Diesel,200,47.1,2.0
 A1,2019,145666.66666666666,Semi-Auto,3846,Petrol,145,44.8,1.5
 A4,2020,237333.33333333334,Semi-Auto,3000,Petrol,145,42.2,2.0
 Q3,2020,306666.6666666667,Semi-Auto,3000,Petrol,145,30.7,2.0
 Q3,2020,254333.33333333334,Semi-Auto,3000,Petrol,145,40.4,1.5
 Q2,2020,207000.0,Semi-Auto,3000,Petrol,145,42.2,1.5
 TT,2019,207666.66666666666,Semi-Auto,1730,Petrol,150,34.9,2.0
 A4,2018,218666.66666666666,Semi-Auto,17656,Petrol,150,36.7,3.0
 A5,2017,218666.66666666666,Semi-Auto,30475,Petrol,150,36.7,3.0
 A1,2018,87333.33333333333,Manual,37074,Diesel,145,76.4,1.6
 A6,2015,131333.33333333334,Semi-Auto,46482,Diesel,200,44.8,3.0
 A4,2018,218666.66666666666,Automatic,13711,Petrol,145,36.7,3.0
 A4,2019,189333.33333333334,Semi-Auto,4914,Diesel,150,44.8,2.0
 Q5,2019,253333.33333333334,Semi-Auto,4306,Diesel,150,38.2,2.0
 A3,2018,189333.33333333334,Semi-Auto,18207,Petrol,150,43.5,2.0
 A3,2019,139333.33333333334,Manual,5,Diesel,145,52.3,1.6
 A5,2019,192666.66666666666,Automatic,7860,Diesel,145,50.4,2.0
 A6,2019,365333.3333333333,Automatic,3008,Diesel,145,37.7,3.0
 A1,2019,132333.33333333334,Manual,1308,Petrol,145,47.9,1.0
 A1,2019,135333.33333333334,Semi-Auto,1234,Petrol,145,47.1,1.0
 Q8,2019,437666.6666666667,Semi-Auto,1943,Diesel,145,33.6,3.0
 A8,2018,288666.6666666667,Semi-Auto,2905,Diesel,145,40.4,3.0
 Q3,2017,157666.66666666666,Manual,32713,Diesel,160,50.4,2.0
 Q3,2018,172333.33333333334,Semi-Auto,25966,Petrol,145,40.4,2.0
 A1,2020,151666.66666666666,Manual,4062,Petrol,145,47.9,1.0
 Q5,2020,302333.3333333333,Semi-Auto,5000,Petrol,145,32.1,2.0
 A3,2016,86333.33333333333,Manual,53927,Diesel,20,67.3,2.0
 Q5,2019,249000.0,Semi-Auto,11000,Petrol,145,32.1,2.0
 Q3,2019,200000.0,Manual,3000,Diesel,145,42.8,2.0
 A5,2019,189333.33333333334,Semi-Auto,10000,Petrol,145,39.2,2.0
 A4,2019,192666.66666666666,Semi-Auto,3000,Petrol,145,38.7,2.0
 A5,2019,203333.33333333334,Semi-Auto,3000,Petrol,145,40.4,2.0
 A5,2019,189333.33333333334,Manual,3000,Petrol,145,40.4,2.0
 Q5,2020,379000.0,Semi-Auto,4000,Hybrid,135,117.7,2.0
 A3,2019,183000.0,Semi-Auto,6039,Petrol,150,36.7,2.0
 A3,2016,89333.33333333333,Manual,43146,Diesel,20,65.7,2.0
 TT,2016,108666.66666666667,Manual,23814,Diesel,30,62.8,2.0
 A3,2017,130000.0,Manual,27849,Diesel,150,65.7,2.0
 A4,2018,246000.0,Semi-Auto,6763,Petrol,150,37.7,3.0
 A5,2019,235333.33333333334,Semi-Auto,8054,Diesel,150,44.8,2.0
 TT,2017,126666.66666666667,Manual,37775,Diesel,145,62.8,2.0
 A3,2016,89333.33333333333,Manual,47743,Diesel,20,68.9,1.6
 Q5,2020,438666.6666666667,Semi-Auto,5000,Diesel,145,34.5,3.0
 A4,2019,161666.66666666666,Semi-Auto,5006,Petrol,145,39.2,2.0
 A4,2019,183000.0,Semi-Auto,7000,Petrol,145,40.9,2.0
 Q7,2016,204666.66666666666,Automatic,30781,Diesel,200,47.9,3.0
 Q8,2019,412666.6666666667,Automatic,6470,Diesel,145,33.6,3.0
 A6,2019,196000.0,Automatic,68,Diesel,145,50.4,2.0
 A4,2019,182000.0,Automatic,3957,Petrol,145,38.2,2.0
 A4,2019,206666.66666666666,Automatic,2453,Diesel,145,47.9,2.0
 R8,2018,782333.3333333334,Semi-Auto,3800,Petrol,145,23.0,5.2
 A1,2017,78000.0,Manual,29464,Petrol,150,67.3,1.0
 A3,2017,126666.66666666667,Manual,42101,Diesel,145,68.9,1.6
 A1,2016,70666.66666666667,Manual,42221,Petrol,30,55.4,1.4
 A1,2013,54333.333333333336,Manual,41762,Diesel,0,74.3,1.6
 A3,2019,232000.0,Semi-Auto,6171,Petrol,150,34.9,2.0
 TT,2019,207666.66666666666,Semi-Auto,9255,Petrol,150,34.9,2.0
 Q5,2019,224666.66666666666,Semi-Auto,12413,Diesel,150,38.2,2.0
 A1,2017,78000.0,Manual,27804,Petrol,30,57.6,1.4
 RS6,2020,931000.0,Semi-Auto,2000,Petrol,145,22.1,4.0
 Q5,2020,485000.0,Semi-Auto,6000,Diesel,145,34.5,3.0
 A3,2019,126666.66666666667,Manual,5500,Diesel,145,49.6,1.6
 A5,2019,252333.33333333334,Automatic,10500,Diesel,145,47.9,2.0
 A1,2019,142333.33333333334,Semi-Auto,9000,Petrol,145,44.8,1.5
 A3,2019,123333.33333333333,Manual,4500,Diesel,145,49.6,1.6
 A6,2019,186333.33333333334,Semi-Auto,8000,Diesel,145,50.4,2.0
 A3,2016,108666.66666666667,Semi-Auto,33241,Diesel,30,61.4,2.0
 RS6,2017,449000.0,Semi-Auto,30921,Petrol,150,29.4,4.0
 A6,2017,168333.33333333334,Semi-Auto,28412,Diesel,150,58.9,2.0
 Q7,2016,205666.66666666666,Semi-Auto,74840,Diesel,205,47.9,3.0
 A1,2018,108666.66666666667,Manual,23451,Petrol,150,55.4,1.4
 A1,2016,80000.0,Manual,35678,Petrol,0,67.3,1.0
 A4,2016,134000.0,Semi-Auto,35952,Diesel,145,56.5,2.0
 A6,2016,166666.66666666666,Semi-Auto,28332,Diesel,160,50.4,3.0
 Q5,2018,304000.0,Semi-Auto,15387,Petrol,145,34.0,3.0
 A3,2019,151666.66666666666,Semi-Auto,14429,Petrol,145,41.5,1.5
 A3,2015,83000.0,Manual,49825,Diesel,0,74.3,1.6
 A4,2019,186333.33333333334,Semi-Auto,15511,Petrol,145,38.2,2.0
 A3,2017,179000.0,Semi-Auto,19215,Petrol,145,43.5,2.0
 A1,2014,64000.0,Manual,70654,Diesel,0,74.3,1.6
 A5,2017,148000.0,Semi-Auto,24984,Petrol,150,48.7,2.0
 A3,2017,183000.0,Semi-Auto,17775,Petrol,205,43.5,2.0
 Q3,2020,275666.6666666667,Semi-Auto,6000,Diesel,145,47.1,2.0
 Q3,2020,281000.0,Semi-Auto,5000,Petrol,145,39.8,1.5
 A3,2015,89333.33333333333,Manual,47687,Diesel,20,68.9,2.0
 A6,2017,140666.66666666666,Semi-Auto,33070,Diesel,145,64.2,2.0
 RS4,2018,390333.3333333333,Semi-Auto,33827,Petrol,145,32.1,2.9
 Q5,2019,327666.6666666667,Semi-Auto,18500,Petrol,145,34.0,3.0
 Q8,2018,492000.0,Semi-Auto,16900,Diesel,145,32.8,3.0
 A4,2019,172333.33333333334,Automatic,6500,Petrol,145,42.8,2.0
 A3,2019,137333.33333333334,Manual,7041,Diesel,145,52.3,1.6
 Q3,2017,145666.66666666666,Semi-Auto,21871,Petrol,145,47.9,1.4
 Q2,2019,176333.33333333334,Automatic,4500,Petrol,145,42.2,1.5
 A1,2019,135333.33333333334,Semi-Auto,5000,Petrol,145,45.6,1.0
 A3,2019,142333.33333333334,Manual,4500,Petrol,145,44.8,1.5
 A5,2018,265000.0,Automatic,13453,Petrol,145,36.7,3.0
 A3,2017,133000.0,Manual,16000,Diesel,145,65.7,2.0
 A5,2017,151000.0,Semi-Auto,18311,Petrol,145,53.3,2.0
 Q2,2018,126666.66666666667,Manual,31612,Diesel,150,64.2,1.6
 A1,2020,154666.66666666666,Manual,6000,Petrol,150,47.9,1.0
 A4,2016,105333.33333333333,Manual,26898,Diesel,0,74.3,2.0
 RS4,2014,200666.66666666666,Semi-Auto,58460,Petrol,555,26.4,4.2
 Q7,2018,318000.0,Semi-Auto,20372,Diesel,150,47.9,3.0
 A6,2014,102333.33333333333,Semi-Auto,40678,Diesel,20,67.3,2.0
 Q3,2017,165000.0,Manual,16224,Diesel,145,50.4,2.0
 A5,2018,155666.66666666666,Automatic,16700,Petrol,145,52.3,1.4
 A3,2019,176333.33333333334,Automatic,6000,Petrol,145,43.5,1.5
 Q3,2019,218333.33333333334,Automatic,6000,Diesel,145,47.1,2.0
 Q8,2019,483666.6666666667,Automatic,6000,Diesel,145,32.8,3.0
 Q7,2018,339333.3333333333,Automatic,3750,Diesel,145,33.2,3.0
 Q5,2019,246000.0,Automatic,5000,Petrol,145,32.1,2.0
 RS5,2019,421000.0,Automatic,2000,Petrol,145,30.1,2.9
 A6,2016,177333.33333333334,Semi-Auto,25665,Diesel,160,50.4,3.0
 A1,2017,94333.33333333333,Manual,21676,Petrol,145,55.4,1.4
 Q7,2019,390333.3333333333,Automatic,3139,Diesel,145,33.2,3.0
 Q3,2019,253333.33333333334,Automatic,6000,Diesel,145,47.1,2.0
 Q5,2019,275666.6666666667,Semi-Auto,6000,Petrol,145,34.5,2.0
 Q2,2019,183333.33333333334,Manual,6000,Petrol,145,43.5,1.5
 A1,2019,176333.33333333334,Manual,6000,Petrol,145,47.9,1.0
 A1,2019,138333.33333333334,Manual,6000,Petrol,145,47.9,1.0
 A1,2017,114666.66666666667,Semi-Auto,44343,Petrol,145,58.9,1.4
 Q5,2019,263000.0,Automatic,6665,Petrol,145,32.1,2.0
 Q5,2019,267333.3333333333,Semi-Auto,10000,Diesel,145,38.2,2.0
 Q7,2018,474333.3333333333,Semi-Auto,11326,Diesel,145,39.2,4.0
 A3,2019,232000.0,Semi-Auto,2480,Petrol,145,34.9,2.0
 A3,2019,187333.33333333334,Automatic,6000,Diesel,145,52.3,1.6
 Q3,2019,207666.66666666666,Automatic,3027,Diesel,145,47.1,2.0
 Q7,2019,421000.0,Semi-Auto,8224,Diesel,145,33.2,3.0
 A1,2019,139333.33333333334,Manual,6000,Petrol,145,47.9,1.0
 Q7,2020,537000.0,Semi-Auto,6000,Diesel,145,33.2,3.0
 Q3,2019,203000.0,Manual,6000,Petrol,145,40.9,1.5
 TT,2019,175666.66666666666,Automatic,6000,Petrol,145,40.9,2.0
 A3,2019,189333.33333333334,Semi-Auto,6000,Petrol,145,38.2,2.0
 A6,2019,327666.6666666667,Semi-Auto,6000,Diesel,145,37.7,3.0
 A3,2019,224666.66666666666,Semi-Auto,7898,Petrol,145,34.9,2.0
 Q8,2019,522666.6666666667,Semi-Auto,7793,Diesel,145,32.8,3.0
 Q3,2019,182333.33333333334,Manual,6000,Petrol,145,39.8,1.5
 Q3,2019,169000.0,Manual,6000,Petrol,145,40.9,1.5
 A6,2019,390333.3333333333,Automatic,6000,Diesel,145,35.8,3.0
 TT,2019,232000.0,Automatic,6000,Petrol,145,34.0,2.0
 Q5,2019,249000.0,Automatic,6000,Petrol,145,32.1,2.0
 Q2,2019,194666.66666666666,Automatic,6000,Diesel,145,46.3,2.0
 A4,2019,197000.0,Automatic,6000,Petrol,145,40.9,2.0
 A5,2017,161666.66666666666,Semi-Auto,28500,Diesel,145,65.7,2.0
 A4,2018,175666.66666666666,Semi-Auto,16669,Diesel,145,61.4,2.0
 Q3,2019,200000.0,Semi-Auto,6573,Diesel,145,47.1,2.0
 Q3,2019,281000.0,Semi-Auto,3009,Petrol,145,31.0,2.0
 A6,2019,288666.6666666667,Automatic,6508,Diesel,145,39.2,3.0
 Q3,2019,246000.0,Automatic,7199,Petrol,145,32.1,2.0
 A3,2019,155333.33333333334,Automatic,5000,Diesel,145,53.3,1.6
 Q2,2019,203000.0,Automatic,6023,Petrol,145,39.8,1.5
 A1,2019,147666.66666666666,Semi-Auto,2246,Petrol,145,44.8,1.5
 A3,2014,95333.33333333333,Automatic,24597,Hybrid,0,188.3,1.4
 RS6,2017,454333.3333333333,Semi-Auto,39300,Petrol,145,29.4,4.0
 Q3,2019,210666.66666666666,Automatic,15484,Petrol,145,31.7,2.0
 A5,2019,181000.0,Semi-Auto,16177,Petrol,145,39.8,2.0
 A3,2019,162000.0,Semi-Auto,7454,Petrol,145,41.5,1.5
 Q2,2018,142333.33333333334,Semi-Auto,8650,Petrol,145,54.3,1.4
 A3,2019,148666.66666666666,Semi-Auto,14246,Petrol,145,42.2,1.5
 A4,2018,142333.33333333334,Manual,13894,Petrol,145,50.4,1.4
 A5,2019,224666.66666666666,Manual,6000,Petrol,145,37.2,2.0
 A5,2019,224666.66666666666,Manual,6000,Petrol,145,37.2,2.0
 Q5,2019,256666.66666666666,Automatic,6000,Diesel,145,38.2,2.0
 Q5,2019,221333.33333333334,Automatic,6000,Diesel,145,39.2,2.0
 A6,2019,197000.0,Automatic,11500,Diesel,145,50.4,2.0
 Q3,2019,224666.66666666666,Semi-Auto,7595,Diesel,145,38.7,2.0
 A8,2019,320666.6666666667,Automatic,5000,Diesel,145,50.4,3.0
 Q3,2019,169000.0,Manual,6000,Petrol,145,40.9,1.5
 TT,2019,189333.33333333334,Manual,6000,Petrol,145,39.8,2.0
 Q2,2017,132333.33333333334,Semi-Auto,25221,Petrol,30,54.3,1.4
 Q5,2017,175666.66666666666,Semi-Auto,18495,Diesel,145,56.5,2.0
 A3,2018,151666.66666666666,Manual,13732,Petrol,145,54.3,1.5
 TT,2019,390333.3333333333,Semi-Auto,3931,Petrol,145,30.7,2.5
 Q3,2019,169000.0,Manual,6000,Petrol,145,40.9,1.5
 TT,2019,223666.66666666666,Automatic,1791,Petrol,145,34.9,2.0
 Q7,2019,375000.0,Semi-Auto,13769,Diesel,145,33.2,3.0
 Q3,2019,179000.0,Manual,11130,Diesel,145,42.8,2.0
 A5,2019,207666.66666666666,Automatic,7500,Petrol,145,43.5,2.0
 A3,2020,228666.66666666666,Semi-Auto,6000,Petrol,145,41.5,1.5
 Q2,2020,194666.66666666666,Manual,6000,Petrol,145,43.5,1.5
 Q5,2019,273666.6666666667,Semi-Auto,6000,Petrol,145,32.1,2.0
 A1,2019,139333.33333333334,Manual,6000,Petrol,145,47.9,1.0
 A1,2018,104666.66666666667,Manual,19481,Petrol,145,55.4,1.4
 A1,2017,97333.33333333333,Manual,29271,Petrol,30,55.4,1.4
