model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Superb,2019,131000.0,Semi-Auto,1000,Diesel,145,50.4,1.6
 Kamiq,2020,165000.0,Semi-Auto,2000,Diesel,145,52.3,1.6
 Superb,2017,113000.0,Semi-Auto,27522,Petrol,145,45.6,2.0
 Octavia,2019,140666.66666666666,Automatic,7364,Diesel,145,50.4,2.0
 Karoq,2019,189333.33333333334,Manual,10,Diesel,145,42.8,2.0
 Karoq,2018,135333.33333333334,Automatic,23265,Petrol,145,50.4,1.5
 Yeti Outdoor,2016,76666.66666666667,Manual,29935,Diesel,30,62.8,2.0
 Octavia,2017,88000.0,Manual,21266,Petrol,145,56.5,1.5
 Kodiaq,2017,155666.66666666666,Automatic,30272,Petrol,145,39.8,1.4
 Octavia,2015,64000.0,Manual,41501,Diesel,20,68.9,2.0
 Fabia,2017,60333.333333333336,Manual,14531,Petrol,145,57.7,1.0
 Yeti Outdoor,2017,108666.66666666667,Semi-Auto,10109,Petrol,125,51.4,1.2
 Superb,2016,80000.0,Semi-Auto,50000,Diesel,30,62.8,2.0
 Citigo,2017,47000.0,Manual,27500,Petrol,20,64.2,1.0
 Fabia,2017,59333.333333333336,Manual,12622,Petrol,145,57.7,1.0
 Fabia,2018,72666.66666666667,Manual,8029,Petrol,145,64.2,1.0
 Octavia,2016,73666.66666666667,Semi-Auto,24676,Petrol,30,58.9,1.4
 Yeti Outdoor,2017,94333.33333333333,Semi-Auto,9699,Petrol,125,51.4,1.2
 Octavia,2018,87333.33333333333,Manual,20955,Diesel,145,68.9,1.6
 Yeti Outdoor,2017,94333.33333333333,Semi-Auto,6460,Petrol,125,51.4,1.2
 Octavia,2017,84000.0,Manual,11734,Petrol,145,54.3,1.4
 Superb,2015,60666.666666666664,Manual,65667,Diesel,30,61.4,2.0
 Fabia,2018,62666.666666666664,Manual,9869,Petrol,145,64.2,1.0
 Citigo,2013,30666.666666666668,Manual,13838,Petrol,20,62.8,1.0
 Karoq,2019,151000.0,Semi-Auto,4530,Diesel,145,47.1,1.6
 Fabia,2017,72666.66666666667,Automatic,18828,Petrol,20,60.1,1.2
 Citigo,2017,47000.0,Manual,20137,Petrol,145,64.2,1.0
 Fabia,2019,91333.33333333333,Manual,1500,Petrol,145,50.4,1.0
 Superb,2019,166000.0,Automatic,2000,Petrol,145,36.7,1.5
 Yeti,2016,64666.666666666664,Manual,52325,Petrol,125,51.4,1.2
 Fabia,2018,70666.66666666667,Manual,11669,Petrol,145,64.2,1.0
 Citigo,2017,47000.0,Manual,7498,Petrol,145,64.2,1.0
 Fabia,2018,70666.66666666667,Manual,7633,Petrol,145,64.2,1.0
 Karoq,2019,128000.0,Manual,5405,Petrol,145,52.3,1.5
 Superb,2019,189333.33333333334,Automatic,1200,Diesel,145,47.1,2.0
 Superb,2019,197000.0,Automatic,10,Petrol,145,38.2,2.0
 Fabia,2019,108666.66666666667,Manual,1000,Petrol,145,49.6,1.0
 Octavia,2019,148000.0,Automatic,10,Petrol,145,47.9,2.0
 Octavia,2017,113000.0,Manual,18250,Petrol,150,43.5,2.0
 Citigo,2017,47000.0,Manual,10344,Petrol,150,68.9,1.0
 Fabia,2016,37000.0,Manual,38790,Petrol,20,60.1,1.0
 Octavia,2017,84000.0,Manual,34442,Diesel,145,65.7,2.0
 Octavia,2017,84000.0,Manual,9991,Petrol,30,55.4,1.4
 Kodiaq,2017,146666.66666666666,Manual,27488,Petrol,145,40.9,1.4
 Octavia,2017,81000.0,Manual,12007,Petrol,145,58.9,1.0
 Fabia,2017,58333.333333333336,Manual,18743,Petrol,145,60.1,1.2
 Fabia,2020,103666.66666666667,Manual,1500,Petrol,145,52.3,1.0
 Superb,2020,251000.0,Semi-Auto,6063,Hybrid,135,176.6,1.4
 Superb,2016,73666.66666666667,Manual,29674,Petrol,30,57.7,1.4
 Fabia,2017,51333.333333333336,Manual,27155,Petrol,145,64.2,1.0
 Fabia,2019,74666.66666666667,Manual,4500,Petrol,145,51.4,1.0
 Fabia,2015,53333.333333333336,Semi-Auto,41000,Petrol,20,60.1,1.2
 Kodiaq,2017,145666.66666666666,Automatic,21085,Petrol,145,44.8,1.4
 Citigo,2015,40000.0,Manual,24562,Petrol,0,67.3,1.0
 Scala,2020,147666.66666666666,Semi-Auto,1000,Petrol,145,47.1,1.0
 Fabia,2017,60333.333333333336,Manual,20794,Petrol,20,60.1,1.2
 Fabia,2018,67666.66666666667,Manual,14773,Petrol,145,64.2,1.0
 Octavia,2017,91333.33333333333,Semi-Auto,5548,Petrol,145,57.7,1.4
 Superb,2016,89333.33333333333,Semi-Auto,11395,Petrol,30,55.4,1.4
 Citigo,2013,27666.666666666668,Manual,37122,Petrol,0,68.9,1.0
 Fabia,2014,37000.0,Semi-Auto,26276,Petrol,125,53.3,1.2
 Octavia,2017,67000.0,Manual,44540,Diesel,0,74.3,1.6
 Citigo,2017,47000.0,Automatic,62051,Petrol,20,64.2,1.0
 Fabia,2017,67666.66666666667,Manual,9491,Petrol,145,64.2,1.0
 Fabia,2019,91333.33333333333,Semi-Auto,10165,Petrol,145,60.1,1.0
 Citigo,2016,40000.0,Manual,20633,Petrol,20,62.8,1.0
 Superb,2015,64000.0,Manual,44396,Diesel,20,68.9,1.6
 Octavia,2016,88333.33333333333,Semi-Auto,48088,Diesel,125,60.1,2.0
 Fabia,2016,44000.0,Manual,51894,Petrol,20,60.1,1.2
 Yeti Outdoor,2017,93333.33333333333,Semi-Auto,12469,Petrol,125,51.4,1.2
 Fabia,2018,67666.66666666667,Manual,5895,Petrol,145,64.2,1.0
 Yeti Outdoor,2017,87000.0,Semi-Auto,24929,Petrol,125,51.4,1.2
 Citigo,2015,35000.0,Manual,23991,Petrol,20,62.8,1.0
 Kodiaq,2019,246000.0,Automatic,7303,Diesel,145,35.3,2.0
 Kodiaq,2017,154333.33333333334,Automatic,34063,Diesel,145,49.6,2.0
 Rapid,2013,40333.333333333336,Manual,40268,Diesel,20,72.4,1.6
 Octavia,2019,98333.33333333333,Manual,4904,Petrol,145,55.4,1.5
 Citigo,2018,57333.333333333336,Manual,3140,Petrol,145,67.3,1.0
 Yeti Outdoor,2015,61666.666666666664,Manual,30178,Petrol,125,51.4,1.2
 Yeti Outdoor,2016,58333.333333333336,Manual,62147,Petrol,125,51.4,1.2
 Fabia,2017,57333.333333333336,Manual,21936,Petrol,20,60.1,1.2
 Yeti Outdoor,2017,108666.66666666667,Semi-Auto,710,Petrol,125,51.4,1.2
 Karoq,2019,159000.0,Automatic,3091,Petrol,150,40.9,1.5
 Octavia,2018,101333.33333333333,Manual,4573,Petrol,150,55.4,1.5
 Yeti Outdoor,2017,84000.0,Manual,24332,Petrol,150,51.4,1.2
 Octavia,2017,94666.66666666667,Semi-Auto,48772,Diesel,145,61.4,2.0
 Octavia,2017,70333.33333333333,Manual,34300,Diesel,145,72.4,1.6
 Yeti Outdoor,2017,95666.66666666667,Manual,19000,Diesel,145,62.8,2.0
 Fabia,2016,60333.333333333336,Manual,31647,Petrol,20,60.1,1.2
 Superb,2017,130000.0,Semi-Auto,19505,Diesel,30,62.8,2.0
 Octavia,2016,61666.666666666664,Manual,42687,Petrol,30,55.4,1.4
 Octavia,2016,66000.0,Manual,30363,Diesel,0,74.3,1.6
 Yeti Outdoor,2017,101333.33333333333,Semi-Auto,6335,Petrol,150,51.4,1.2
 Yeti Outdoor,2017,94333.33333333333,Manual,25297,Petrol,150,51.4,1.2
 Fabia,2018,84000.0,Automatic,1052,Petrol,145,61.4,1.0
 Rapid,2015,44666.666666666664,Manual,18926,Diesel,30,64.2,1.6
 Fabia,2015,48333.333333333336,Manual,44499,Petrol,20,60.1,1.2
 Rapid,2016,51000.0,Manual,33395,Diesel,0,67.3,1.6
 Fabia,2018,74666.66666666667,Manual,12026,Petrol,145,64.2,1.0
 Karoq,2018,124666.66666666667,Automatic,11285,Diesel,145,62.8,1.6
 Octavia,2016,64000.0,Manual,53000,Diesel,20,70.6,2.0
 Citigo,2018,50333.333333333336,Manual,11148,Petrol,145,64.2,1.0
 Yeti,2016,66666.66666666667,Semi-Auto,24070,Petrol,125,51.4,1.2
 Fabia,2017,74666.66666666667,Semi-Auto,18778,Petrol,20,60.1,1.2
 Octavia,2015,80000.0,Manual,39901,Diesel,125,55.4,2.0
 Fabia,2019,96333.33333333333,Manual,6299,Petrol,145,60.1,1.0
 Fabia,2019,96333.33333333333,Manual,4772,Petrol,145,60.1,1.0
 Octavia,2019,108666.66666666667,Manual,19172,Petrol,145,52.3,1.5
 Octavia,2019,108666.66666666667,Semi-Auto,13904,Petrol,145,54.3,1.5
 Superb,2019,155666.66666666666,Semi-Auto,18227,Petrol,145,39.8,1.5
 Yeti Outdoor,2017,98333.33333333333,Semi-Auto,25952,Petrol,125,51.4,1.2
 Karoq,2018,135333.33333333334,Automatic,20410,Petrol,145,53.3,1.0
 Fabia,2018,67666.66666666667,Manual,19704,Petrol,145,64.2,1.0
 Fabia,2015,59333.333333333336,Automatic,13419,Petrol,20,60.1,1.2
 Citigo,2015,32666.666666666668,Manual,29010,Petrol,0,67.3,1.0
 Fabia,2015,49333.333333333336,Automatic,51805,Petrol,20,60.1,1.2
 Fabia,2017,54333.333333333336,Manual,31942,Petrol,145,64.2,1.0
 Superb,2018,128000.0,Manual,11246,Petrol,145,53.3,1.4
 Kodiaq,2018,142333.33333333334,Semi-Auto,27896,Petrol,145,44.8,1.4
 Fabia,2017,74666.66666666667,Semi-Auto,20799,Petrol,20,60.1,1.2
 Rapid,2017,60333.333333333336,Manual,33228,Petrol,30,57.7,1.2
 Yeti Outdoor,2016,78666.66666666667,Manual,45127,Diesel,150,55.4,2.0
 Yeti Outdoor,2017,91333.33333333333,Manual,14410,Petrol,150,51.4,1.2
 Yeti Outdoor,2017,94666.66666666667,Semi-Auto,30917,Diesel,165,51.4,2.0
 Kodiaq,2018,157666.66666666666,Automatic,27430,Diesel,150,49.6,2.0
 Fabia,2019,83000.0,Semi-Auto,11076,Petrol,150,60.1,1.0
 Fabia,2014,37000.0,Manual,28911,Petrol,125,54.3,1.2
 Kodiaq,2019,224666.66666666666,Automatic,2481,Diesel,145,37.2,2.0
 Fabia,2017,67666.66666666667,Semi-Auto,21834,Petrol,145,61.4,1.0
 Fabia,2015,48333.333333333336,Semi-Auto,56700,Petrol,20,60.1,1.2
 Fabia,2017,74666.66666666667,Manual,21075,Petrol,145,58.9,1.2
 Scala,2019,114666.66666666667,Semi-Auto,6000,Petrol,145,45.6,1.5
 Octavia,2019,175666.66666666666,Automatic,3955,Diesel,145,44.1,2.0
 Fabia,2019,98333.33333333333,Manual,1707,Petrol,145,51.4,1.0
 Superb,2019,148666.66666666666,Manual,4722,Petrol,145,40.9,1.5
 Kodiaq,2019,201333.33333333334,Semi-Auto,7226,Petrol,145,31.4,2.0
 Scala,2019,101333.33333333333,Manual,7000,Petrol,145,49.6,1.0
 Citigo,2017,47000.0,Manual,13180,Petrol,145,64.2,1.0
 Fabia,2017,74666.66666666667,Semi-Auto,28950,Petrol,145,61.4,1.0
 Citigo,2014,33666.666666666664,Manual,38422,Petrol,20,62.8,1.0
 Superb,2017,91666.66666666667,Manual,41352,Diesel,145,67.3,1.6
 Superb,2019,122000.0,Automatic,3740,Petrol,145,36.7,1.5
 Fabia,2016,52333.333333333336,Manual,20517,Petrol,20,60.1,1.2
 Superb,2019,197000.0,Semi-Auto,5091,Petrol,145,38.2,2.0
 Karoq,2019,152666.66666666666,Automatic,2419,Petrol,145,40.4,1.0
 Superb,2019,179000.0,Semi-Auto,4416,Petrol,145,38.2,2.0
 Superb,2019,183000.0,Semi-Auto,4838,Diesel,145,44.1,2.0
 Karoq,2019,125000.0,Manual,1737,Petrol,145,44.1,1.0
 Yeti Outdoor,2017,113000.0,Manual,20021,Diesel,145,55.4,2.0
 Karoq,2019,142333.33333333334,Manual,1543,Petrol,145,42.2,1.0
 Karoq,2018,118000.0,Automatic,10472,Petrol,145,54.3,1.0
 Citigo,2017,47000.0,Manual,20453,Petrol,145,64.2,1.0
 Octavia,2017,78000.0,Manual,26607,Petrol,30,55.4,1.4
 Fabia,2018,70666.66666666667,Manual,15623,Petrol,145,64.2,1.0
 Octavia,2016,61666.666666666664,Manual,29083,Petrol,30,55.4,1.4
 Fabia,2018,67666.66666666667,Manual,12270,Petrol,145,64.2,1.0
 Fabia,2018,67666.66666666667,Manual,13661,Petrol,145,64.2,1.0
 Fabia,2019,85000.0,Manual,3972,Petrol,145,52.3,1.0
 Fabia,2019,59333.333333333336,Manual,14256,Petrol,145,57.7,1.0
 Citigo,2015,33666.666666666664,Manual,31000,Petrol,20,62.8,1.0
 Karoq,2020,234333.33333333334,Automatic,6560,Diesel,145,41.5,2.0
 Octavia,2017,70333.33333333333,Manual,49144,Diesel,0,72.4,1.6
 Citigo,2017,41000.0,Manual,27534,Petrol,145,64.2,1.0
 Fabia,2017,78000.0,Semi-Auto,31270,Petrol,145,60.1,1.2
 Octavia,2014,60666.666666666664,Semi-Auto,57234,Diesel,30,62.8,2.0
 Yeti Outdoor,2017,94666.66666666667,Manual,42441,Diesel,145,62.8,2.0
 Fabia,2019,84000.0,Manual,938,Petrol,145,51.4,1.0
 Fabia,2019,84000.0,Automatic,15053,Petrol,145,60.1,1.0
 Fabia,2019,58333.333333333336,Manual,7905,Petrol,145,57.7,1.0
 Fabia,2019,85000.0,Automatic,14575,Petrol,145,60.1,1.0
 Fabia,2019,81000.0,Manual,4966,Petrol,145,61.4,1.0
 Octavia,2019,148000.0,Manual,2996,Diesel,145,54.3,2.0
 Octavia,2019,133000.0,Manual,50,Diesel,145,55.4,2.0
 Yeti Outdoor,2017,105333.33333333333,Semi-Auto,15803,Diesel,150,51.4,2.0
 Octavia,2017,70333.33333333333,Manual,50975,Diesel,20,70.6,2.0
 Fabia,2017,68666.66666666667,Semi-Auto,16934,Petrol,145,60.1,1.2
 Superb,2018,156333.33333333334,Semi-Auto,12112,Diesel,150,61.4,2.0
 Superb,2018,133000.0,Semi-Auto,25850,Petrol,150,43.5,2.0
 Fabia,2016,48333.333333333336,Manual,27537,Petrol,20,60.1,1.2
 Kodiaq,2020,253333.33333333334,Automatic,1007,Diesel,145,39.2,2.0
 Octavia,2018,101333.33333333333,Automatic,20813,Petrol,145,55.4,1.5
 Octavia,2019,108666.66666666667,Manual,7465,Diesel,145,68.9,1.6
 Citigo,2016,37000.0,Manual,25880,Petrol,20,62.8,1.0
 Yeti Outdoor,2017,98333.33333333333,Manual,18652,Petrol,125,51.4,1.2
 Rapid,2018,74666.66666666667,Manual,19050,Petrol,145,62.8,1.0
 Fabia,2019,59333.333333333336,Manual,10209,Petrol,145,57.7,1.0
 Fabia,2019,59333.333333333336,Manual,12693,Petrol,145,57.7,1.0
 Kodiaq,2019,155666.66666666666,Automatic,15136,Petrol,145,34.0,1.5
 Octavia,2019,94333.33333333333,Manual,12269,Petrol,145,55.4,1.5
 Fabia,2019,84000.0,Manual,7636,Petrol,145,61.4,1.0
 Fabia,2019,86000.0,Manual,3743,Petrol,145,50.4,1.0
 Octavia,2019,123333.33333333333,Automatic,12,Diesel,145,70.6,1.6
 Fabia,2019,94333.33333333333,Manual,2601,Petrol,145,50.4,1.0
 Fabia,2015,49333.333333333336,Manual,22772,Petrol,20,58.8,1.2
 Fabia,2014,32666.666666666668,Manual,21656,Petrol,125,49.6,1.2
 Octavia,2019,118000.0,Automatic,2636,Diesel,145,70.6,1.6
 Octavia,2019,119333.33333333333,Automatic,1802,Diesel,145,70.6,1.6
 Octavia,2019,140666.66666666666,Semi-Auto,9801,Petrol,145,46.3,2.0
 Kodiaq,2019,249000.0,Automatic,1201,Diesel,145,38.7,2.0
 Octavia,2019,133000.0,Automatic,4501,Diesel,145,70.6,1.6
 Citigo,2017,45000.0,Manual,14501,Petrol,20,62.8,1.0
 Octavia,2018,78000.0,Manual,17436,Petrol,145,58.9,1.0
 Karoq,2019,210666.66666666666,Automatic,4786,Diesel,145,41.5,2.0
 Superb,2019,183000.0,Automatic,10,Petrol,145,38.2,2.0
 Octavia,2017,105333.33333333333,Manual,23913,Diesel,125,58.9,2.0
 Kodiaq,2018,148000.0,Automatic,48072,Diesel,150,49.6,2.0
 Karoq,2019,140666.66666666666,Manual,9188,Diesel,150,49.6,2.0
 Octavia,2016,59666.666666666664,Manual,59865,Diesel,20,70.6,2.0
 Rapid,2017,65666.66666666667,Semi-Auto,17647,Petrol,20,60.1,1.2
 Yeti Outdoor,2017,102666.66666666667,Semi-Auto,21116,Petrol,150,51.4,1.2
 Octavia,2017,71333.33333333333,Manual,39404,Diesel,0,72.4,1.6
 Fabia,2017,59333.333333333336,Manual,5346,Petrol,20,60.1,1.2
 Octavia,2016,100000.0,Semi-Auto,33836,Diesel,125,56.5,2.0
 Octavia,2018,119333.33333333333,Semi-Auto,33085,Petrol,145,42.8,2.0
 Karoq,2018,118000.0,Manual,16059,Petrol,145,52.3,1.5
 Fabia,2016,51333.333333333336,Manual,22230,Petrol,20,60.1,1.2
 Karoq,2018,120000.0,Manual,15519,Petrol,150,52.3,1.0
 Octavia,2018,88000.0,Manual,16693,Petrol,145,57.7,1.5
 Citigo,2016,46000.0,Manual,6044,Petrol,20,62.8,1.0
 Citigo,2018,50333.333333333336,Manual,10525,Petrol,145,64.2,1.0
 Fabia,2017,66666.66666666667,Manual,37340,Petrol,20,60.1,1.2
 Fabia,2017,57333.333333333336,Manual,45956,Petrol,20,58.9,1.2
 Karoq,2018,132333.33333333334,Automatic,11097,Petrol,145,53.3,1.0
 Fabia,2017,57333.333333333336,Manual,32336,Petrol,150,64.2,1.0
 Scala,2019,135333.33333333334,Semi-Auto,3030,Petrol,150,44.8,1.5
 Fabia,2016,67666.66666666667,Manual,8377,Petrol,20,58.9,1.2
 Fabia,2019,88000.0,Manual,7730,Petrol,150,50.4,1.0
 Karoq,2019,155666.66666666666,Automatic,5423,Petrol,150,40.9,1.5
 Superb,2019,165000.0,Semi-Auto,21932,Diesel,150,47.1,2.0
 Karoq,2018,120000.0,Automatic,12829,Petrol,145,54.3,1.0
 Rapid,2017,62666.666666666664,Manual,22149,Petrol,145,61.4,1.0
 Octavia,2018,119333.33333333333,Manual,24292,Diesel,145,56.5,2.0
 Citigo,2014,29666.666666666668,Manual,45423,Petrol,0,68.9,1.0
 Karoq,2019,168333.33333333334,Manual,16618,Diesel,145,42.8,2.0
 Fabia,2019,84000.0,Manual,3600,Petrol,145,61.4,1.0
 Scala,2019,148000.0,Automatic,3882,Diesel,145,54.3,1.6
 Fabia,2019,77000.0,Manual,5567,Petrol,145,61.4,1.0
 Octavia,2013,51000.0,Manual,55602,Diesel,20,68.9,2.0
 Kodiaq,2017,144666.66666666666,Semi-Auto,23027,Petrol,145,44.8,1.4
 Octavia,2016,100000.0,Semi-Auto,32539,Diesel,125,56.5,2.0
 Octavia,2017,89333.33333333333,Manual,20381,Diesel,145,70.6,2.0
 Citigo,2018,54333.333333333336,Manual,6181,Petrol,150,64.2,1.0
 Octavia,2014,40333.333333333336,Semi-Auto,78500,Diesel,20,72.4,1.6
 Fabia,2017,54333.333333333336,Manual,20387,Petrol,145,64.2,1.0
 Citigo,2016,37000.0,Manual,28933,Petrol,20,62.8,1.0
 Citigo,2018,47000.0,Manual,18047,Petrol,145,64.2,1.0
 Karoq,2020,206666.66666666666,Manual,50,Diesel,145,42.8,2.0
 Kodiaq,2020,253333.33333333334,Automatic,50,Diesel,145,37.2,2.0
 Citigo,2017,47000.0,Manual,14326,Petrol,145,64.2,1.0
 Superb,2017,132000.0,Semi-Auto,20325,Petrol,145,43.5,2.0
 Octavia,2019,121000.0,Manual,14,Petrol,150,48.7,1.5
 Fabia,2015,49333.333333333336,Manual,14200,Petrol,20,60.1,1.2
 Fabia,2015,39000.0,Manual,49175,Diesel,0,83.1,1.4
 Kodiaq,2018,168333.33333333334,Automatic,17652,Diesel,150,49.6,2.0
 Citigo,2016,41000.0,Manual,27849,Petrol,20,62.8,1.0
 Fabia,2013,29666.666666666668,Manual,49248,Diesel,20,67.3,1.6
 Citigo,2018,55333.333333333336,Manual,17100,Petrol,145,65.7,1.0
 Kamiq,2019,125000.0,Manual,2100,Petrol,145,47.9,1.0
 Fabia,2017,62666.666666666664,Manual,16242,Petrol,145,64.2,1.0
 Kodiaq,2019,210666.66666666666,Automatic,4615,Petrol,145,31.4,2.0
 Octavia,2017,80000.0,Manual,18877,Diesel,0,74.3,1.6
 Octavia,2018,87333.33333333333,Manual,19501,Diesel,145,68.9,1.6
 Superb,2019,133000.0,Semi-Auto,16007,Diesel,145,62.8,2.0
 Superb,2019,126666.66666666667,Semi-Auto,30258,Diesel,150,62.8,2.0
 Kodiaq,2017,148666.66666666666,Manual,22522,Petrol,145,40.9,1.4
 Octavia,2018,91333.33333333333,Manual,30945,Petrol,145,56.5,1.5
 Octavia,2017,72333.33333333333,Manual,54333,Diesel,0,74.3,1.6
 Fabia,2017,64666.666666666664,Manual,26851,Petrol,145,64.2,1.0
 Fabia,2015,55333.333333333336,Semi-Auto,22409,Petrol,20,60.1,1.2
 Superb,2019,203333.33333333334,Semi-Auto,4532,Petrol,145,33.2,2.0
 Kamiq,2020,171333.33333333334,Semi-Auto,1294,Diesel,145,53.3,1.6
 Superb,2018,104333.33333333333,Manual,38860,Diesel,145,68.9,2.0
 Kodiaq,2019,218333.33333333334,Automatic,2903,Petrol,145,31.4,2.0
 Octavia,2017,116000.0,Manual,30706,Diesel,30,62.8,2.0
 Superb,2017,91666.66666666667,Manual,50093,Diesel,20,68.9,2.0
 Kodiaq,2019,193666.66666666666,Automatic,4321,Petrol,145,32.1,1.5
 Yeti Outdoor,2016,73666.66666666667,Manual,30682,Petrol,125,51.4,1.2
 Superb,2016,104333.33333333333,Semi-Auto,36000,Diesel,30,62.8,2.0
 Yeti,2016,78000.0,Semi-Auto,18599,Petrol,125,51.4,1.2
 Fabia,2016,55333.333333333336,Manual,14029,Diesel,0,78.6,1.4
 Scala,2019,121333.33333333333,Manual,5235,Diesel,150,57.7,1.6
 Fabia,2019,67666.66666666667,Manual,26148,Petrol,150,57.7,1.0
 Fabia,2017,54333.333333333336,Manual,39178,Petrol,150,64.2,1.0
 Citigo,2017,50333.333333333336,Manual,20047,Petrol,150,68.9,1.0
 Superb,2016,64000.0,Manual,57761,Diesel,20,68.9,1.6
 Superb,2017,128000.0,Manual,1700,Petrol,145,53.3,1.4
 Scala,2019,101333.33333333333,Semi-Auto,8783,Petrol,150,47.1,1.0
 Fabia,2019,69666.66666666667,Manual,11391,Petrol,150,57.7,1.0
 Scala,2019,103666.66666666667,Semi-Auto,4419,Petrol,150,47.1,1.0
 Superb,2019,166000.0,Semi-Auto,8171,Petrol,150,38.2,2.0
 Fabia,2017,53333.333333333336,Manual,32500,Petrol,20,60.1,1.2
 Superb,2015,57333.333333333336,Manual,42971,Diesel,20,68.9,1.6
 Yeti Outdoor,2017,90333.33333333333,Manual,19654,Petrol,125,51.4,1.2
 Karoq,2018,137333.33333333334,Manual,11022,Diesel,145,56.5,2.0
 Fabia,2018,74666.66666666667,Manual,30530,Petrol,145,64.2,1.0
 Fabia,2016,61666.666666666664,Manual,18696,Petrol,20,60.1,1.2
 Yeti Outdoor,2016,73333.33333333333,Manual,61440,Diesel,145,55.4,2.0
 Fabia,2017,60333.333333333336,Manual,34879,Petrol,145,64.2,1.0
 Citigo,2016,41000.0,Manual,24602,Petrol,0,67.3,1.0
 Octavia,2018,82000.0,Manual,35790,Diesel,145,65.7,2.0
 Superb,2018,105333.33333333333,Manual,23446,Diesel,145,65.7,2.0
 Octavia,2018,100333.33333333333,Semi-Auto,14748,Petrol,145,57.7,1.4
 Octavia,2018,84000.0,Manual,20193,Diesel,145,68.9,1.6
 Superb,2018,107666.66666666667,Manual,15243,Diesel,145,65.7,2.0
 Kodiaq,2017,148000.0,Automatic,29000,Diesel,145,49.6,2.0
 Superb,2016,95666.66666666667,Manual,25639,Diesel,20,67.3,2.0
 Scala,2019,124666.66666666667,Semi-Auto,469,Diesel,145,54.3,1.6
 Superb,2019,164000.0,Semi-Auto,3201,Petrol,145,38.2,2.0
 Octavia,2019,98000.0,Manual,13650,Diesel,145,67.3,1.6
 Fabia,2017,58333.333333333336,Manual,11082,Petrol,20,60.1,1.2
 Fabia,2017,52333.333333333336,Manual,40000,Petrol,145,64.2,1.0
 Octavia,2017,113000.0,Manual,42000,Diesel,30,62.8,2.0
 Fabia,2017,60333.333333333336,Manual,19602,Petrol,150,64.2,1.0
 Rapid,2017,74666.66666666667,Manual,8706,Petrol,150,61.4,1.0
 Octavia,2017,88000.0,Manual,20288,Petrol,150,54.3,1.4
 Octavia,2017,84000.0,Manual,33439,Petrol,150,54.3,1.4
 Fabia,2016,55333.333333333336,Manual,13618,Petrol,20,60.1,1.2
 Superb,2016,103333.33333333333,Semi-Auto,9271,Diesel,30,62.8,2.0
 Kodiaq,2018,135333.33333333334,Semi-Auto,5763,Petrol,145,44.8,1.4
 Rapid,2014,37000.0,Manual,47989,Petrol,125,52.3,1.2
 Fabia,2016,61666.666666666664,Semi-Auto,11914,Petrol,20,60.1,1.2
 Octavia,2016,73333.33333333333,Semi-Auto,31000,Diesel,30,64.2,2.0
 Octavia,2016,64666.666666666664,Manual,43705,Petrol,30,55.4,1.4
 Citigo,2016,49333.333333333336,Manual,15590,Petrol,20,64.2,1.0
 Citigo,2016,46000.0,Manual,22890,Petrol,20,62.8,1.0
 Yeti Outdoor,2017,86000.0,Manual,14399,Petrol,125,51.4,1.2
 Yeti Outdoor,2014,66000.0,Semi-Auto,68469,Diesel,200,44.8,2.0
 Octavia,2019,98000.0,Manual,14041,Diesel,145,68.9,1.6
 Fabia,2019,59333.333333333336,Manual,9071,Petrol,145,57.7,1.0
 Octavia,2019,91666.66666666667,Manual,13797,Diesel,145,68.9,1.6
 Fabia,2019,72666.66666666667,Manual,15593,Petrol,145,61.4,1.0
 Fabia,2019,77000.0,Semi-Auto,14351,Petrol,145,60.1,1.0
 Fabia,2019,58333.333333333336,Manual,13401,Petrol,145,50.4,1.0
 Octavia,2019,98000.0,Manual,17736,Diesel,145,67.3,1.6
 Yeti Outdoor,2017,108666.66666666667,Manual,36400,Diesel,145,55.4,2.0
 Yeti Outdoor,2017,89333.33333333333,Semi-Auto,19314,Petrol,125,51.4,1.2
 Kodiaq,2019,179000.0,Automatic,12321,Diesel,145,49.6,2.0
 Fabia,2017,54333.333333333336,Manual,18339,Petrol,20,58.8,1.0
 Kodiaq,2019,193666.66666666666,Automatic,3324,Petrol,145,32.1,1.5
 Citigo,2016,37000.0,Manual,30524,Petrol,20,62.8,1.0
 Fabia,2019,78000.0,Manual,4054,Petrol,145,51.4,1.0
 Scala,2020,139333.33333333334,Manual,1284,Diesel,145,57.7,1.6
 Fabia,2019,74666.66666666667,Manual,4452,Petrol,145,61.4,1.0
 Scala,2020,139333.33333333334,Manual,2735,Diesel,145,57.7,1.6
 Fabia,2019,72666.66666666667,Manual,9950,Petrol,145,61.4,1.0
 Citigo,2018,54333.333333333336,Manual,5005,Petrol,145,64.2,1.0
 Octavia,2019,168333.33333333334,Automatic,4500,Diesel,145,44.1,2.0
 Fabia,2017,60333.333333333336,Manual,15750,Petrol,145,60.1,1.2
 Citigo,2018,64666.666666666664,Manual,10690,Petrol,145,68.9,1.0
 Fabia,2018,64666.666666666664,Manual,8855,Petrol,145,64.2,1.0
 Octavia,2014,38333.333333333336,Manual,90004,Diesel,0,74.3,1.6
 Yeti,2013,70333.33333333333,Semi-Auto,29627,Diesel,240,43.5,2.0
 Fabia,2018,46000.0,Manual,19446,Petrol,145,57.7,1.0
 Octavia,2018,84000.0,Manual,12679,Diesel,145,68.9,1.6
